3099,158.79,-18.779961007445856,0.3946170480733558,0.8661511926291717,"tensor(3.3252, grad_fn=<MseLossBackward0>)","{0: 0.22, 1: 0.25, 2: 0.56, 3: 0.27}"
3199,190.88,-23.37951516442443,0.3829526281294461,0.8430749266383522,"tensor(27.7297, grad_fn=<MseLossBackward0>)","{0: 0.32, 1: 1.23, 2: 1.07, 3: 0.3}"
3299,161.27,-23.025053846906793,0.37163299484209894,0.8206134656106974,"tensor(3.7048, grad_fn=<MseLossBackward0>)","{0: 0.09, 1: 0.14, 2: 0.34, 3: 0.18}"
3399,166.69,-14.807232673876928,0.3606479567196572,0.798750429723627,"tensor(6.8652, grad_fn=<MseLossBackward0>)","{0: 1.26, 1: 0.72, 2: 1.27, 3: 1.75}"
3499,153.14,-9.11091697357473,0.34998762351907753,0.7774698755508239,"tensor(6.3946, grad_fn=<MseLossBackward0>)","{0: 1.09, 1: 1.2, 2: 1.41, 3: 1.3}"
3599,170.05,-16.41616280241609,0.33964239734137164,0.7567562844356276,"tensor(3.2227, grad_fn=<MseLossBackward0>)","{0: 0.26, 1: 0.24, 2: 0.49, 3: 0.19}"
3699,218.84,-10.635237041560687,0.32960296399025707,0.7365945511741953,"tensor(113.5879, grad_fn=<MseLossBackward0>)","{0: 1.24, 1: 1.36, 2: 1.42, 3: 0.98}"
3799,162.32,-14.192716859612487,0.31986028458623617,0.716969973000161,"tensor(3.2627, grad_fn=<MseLossBackward0>)","{0: 0.21, 1: 0.2, 2: 0.6, 3: 0.19}"
3899,188.68,-19.643905569229883,0.3104055874285531,0.6978682388627749,"tensor(3.8288, grad_fn=<MseLossBackward0>)","{0: 0.19, 1: 0.13, 2: 0.39, 3: 0.15}"
3999,161.22,-3.4983575788492853,0.3012303600977012,0.6792754189906947,"tensor(5.2860, grad_fn=<MseLossBackward0>)","{0: 0.25, 1: 0.27, 2: 0.62, 3: 0.29}"
4099,198.71,-9.049939442634457,0.29232634179137196,0.6611779547338219,"tensor(5.7046, grad_fn=<MseLossBackward0>)","{0: 1.1, 1: 2.03, 2: 1.13, 3: 0.74}"
4199,191.8,-9.686371015469824,0.2836855158869432,0.6435626486757768,"tensor(9.7056, grad_fn=<MseLossBackward0>)","{0: 0.21, 1: 0.12, 2: 0.55, 3: 0.15}"
4299,162.52,0.09616306874344875,0.27530010272381267,0.6264166550097989,"tensor(8.0647, grad_fn=<MseLossBackward0>)","{0: 0.14, 1: 0.19, 2: 0.36, 3: 0.23}"
4399,177.36,7.538726006839792,0.2671625525990772,0.6097274701710563,"tensor(10.5805, grad_fn=<MseLossBackward0>)","{0: 0.11, 1: 0.18, 2: 0.53, 3: 0.18}"
4499,216.83,0.15981927286436634,0.25926553897025056,0.5934829237185292,"tensor(1.9605, grad_fn=<MseLossBackward0>)","{0: 0.26, 1: 0.25, 2: 0.55, 3: 0.25}"
4599,279.46,-13.241865984029271,0.2516019518589026,0.5776711694598227,"tensor(3.1036, grad_fn=<MseLossBackward0>)","{0: 0.24, 1: 0.23, 2: 0.54, 3: 0.28}"
4699,257.03,-3.2408839455437772,0.24416489144927697,0.5622806768124383,"tensor(1.8417, grad_fn=<MseLossBackward0>)","{0: 1.29, 1: 1.21, 2: 1.09, 3: 1.41}"
4799,281.36,0.6434367104801025,0.2369476618761284,0.5473002223951955,"tensor(4.1534, grad_fn=<MseLossBackward0>)","{0: 0.28, 1: 0.22, 2: 0.38, 3: 0.19}"
4899,362.87,15.060585919149936,0.22994376519618312,0.5327188818436809,"tensor(28.0638, grad_fn=<MseLossBackward0>)","{0: 0.12, 1: 0.26, 2: 0.7, 3: 0.23}"
4999,313.86,14.338154138877904,0.22314689553779596,0.5185260218437528,"tensor(0.8738, grad_fn=<MseLossBackward0>)","{0: 1.15, 1: 1.76, 2: 1.25, 3: 0.84}"
5099,340.23,20.506662298401462,0.21655093342353662,0.5047112923772878,"tensor(41.6721, grad_fn=<MseLossBackward0>)","{0: 0.24, 1: 0.16, 2: 0.34, 3: 0.15}"
5199,308.98,26.149533949843953,0.2101499402605948,0.49126461917452413,"tensor(3.2611, grad_fn=<MseLossBackward0>)","{0: 1.34, 1: 1.29, 2: 0.99, 3: 1.38}"
5299,320.19,19.875475470758854,0.20393815299404083,0.4781761963674872,"tensor(31.2169, grad_fn=<MseLossBackward0>)","{0: 1.09, 1: 1.19, 2: 1.74, 3: 0.98}"
5399,324.84,19.738105081637663,0.1979099789181311,0.46543647933914795,"tensor(4.3072, grad_fn=<MseLossBackward0>)","{0: 1.38, 1: 0.75, 2: 1.49, 3: 1.38}"
5499,339.2,22.369576201472622,0.19205999064098425,0.4530361777630937,"tensor(1.3260, grad_fn=<MseLossBackward0>)","{0: 0.95, 1: 2.49, 2: 1.07, 3: 0.49}"
5599,356.11,17.088014320638617,0.18638292119809646,0.44096624882864144,"tensor(2.6788, grad_fn=<MseLossBackward0>)","{0: 1.29, 1: 0.95, 2: 1.49, 3: 1.27}"
5699,349.36,31.024220406946178,0.18087365931029498,0.42921789064644567,"tensor(1.9173, grad_fn=<MseLossBackward0>)","{0: 1.61, 1: 1.28, 2: 0.92, 3: 1.19}"
5799,374.66,28.832953419356322,0.17552724478186138,0.41778253582979963,"tensor(2.7996, grad_fn=<MseLossBackward0>)","{0: 1.09, 1: 0.58, 2: 1.63, 3: 1.7}"
5899,407.04,33.432534316026334,0.1703388640346807,0.4066518452469433,"tensor(3.0730, grad_fn=<MseLossBackward0>)","{0: 1.26, 1: 1.06, 2: 1.62, 3: 1.06}"
5999,406.49,24.834353508707686,0.1653038457743959,0.3958177019398248,"tensor(3.2331, grad_fn=<MseLossBackward0>)","{0: 1.7, 1: 1.19, 2: 1.05, 3: 1.06}"
6099,406.31,36.10007323361082,0.1604176567846656,0.3852722052048814,"tensor(5.3922, grad_fn=<MseLossBackward0>)","{0: 1.25, 1: 1.62, 2: 1.21, 3: 0.92}"
6199,392.27,37.47070158338413,0.15567589784573974,0.3750076648315199,"tensor(3.4024, grad_fn=<MseLossBackward0>)","{0: 1.17, 1: 1.09, 2: 1.77, 3: 0.97}"
6299,377.41,44.17598420083366,0.15107429977367576,0.36501659549409865,"tensor(3.0103, grad_fn=<MseLossBackward0>)","{0: 1.31, 1: 1.46, 2: 1.18, 3: 1.05}"
6399,379.89,40.3332108387385,0.1466087195766319,0.35529171129331977,"tensor(3.7513, grad_fn=<MseLossBackward0>)","{0: 1.02, 1: 0.87, 2: 2.08, 3: 1.03}"
6499,351.15,40.222820213261755,0.14227513672477576,0.3458259204430517,"tensor(0.8261, grad_fn=<MseLossBackward0>)","{0: 0.15, 1: 0.23, 2: 0.48, 3: 0.19}"
6599,365.5,31.096375561096288,0.13806964953045042,0.33661232009870606,"tensor(3.0722, grad_fn=<MseLossBackward0>)","{0: 1.01, 1: 1.16, 2: 1.59, 3: 1.24}"
6699,344.21,44.45752753434933,0.13398847163533775,0.3276441913233986,"tensor(1.9409, grad_fn=<MseLossBackward0>)","{0: 0.2, 1: 0.21, 2: 0.62, 3: 0.22}"
6799,374.48,49.74467061122164,0.1300279286014575,0.3189149941882248,"tensor(1.5405, grad_fn=<MseLossBackward0>)","{0: 1.08, 1: 1.04, 2: 1.56, 3: 1.32}"
6899,402.91,50.60859255025749,0.1261844546029338,0.31041836300307457,"tensor(4.3704, grad_fn=<MseLossBackward0>)","{0: 1.11, 1: 1.42, 2: 1.47, 3: 1.0}"
6999,346.69,54.76472022898894,0.12245458921554622,0.3021481016745073,"tensor(4.7681, grad_fn=<MseLossBackward0>)","{0: 1.13, 1: 1.27, 2: 1.53, 3: 1.07}"
7099,401.98,60.290614989982885,0.118834974301181,0.29409817918730563,"tensor(1.8303, grad_fn=<MseLossBackward0>)","{0: 0.1, 1: 0.2, 2: 0.63, 3: 0.18}"
7199,421.22,61.22117393702453,0.11532235098437221,0.28626272520641216,"tensor(3.5342, grad_fn=<MseLossBackward0>)","{0: 0.14, 1: 0.18, 2: 0.45, 3: 0.17}"
7299,418.78,55.22125615614381,0.11191355671821418,0.2786360257960379,"tensor(1.8890, grad_fn=<MseLossBackward0>)","{0: 1.47, 1: 1.4, 2: 1.16, 3: 0.97}"
7399,434.08,60.09587947924522,0.10860552243700095,0.2712125192528254,"tensor(0.8613, grad_fn=<MseLossBackward0>)","{0: 0.89, 1: 1.23, 2: 1.8, 3: 1.08}"
7499,399.04,60.32580249466516,0.10539526979303146,0.26398679205002534,"tensor(1.6445, grad_fn=<MseLossBackward0>)","{0: 0.91, 1: 1.19, 2: 1.7, 3: 1.2}"
7599,457.55,72.62286944292458,0.1022799084750909,0.2569535748897305,"tensor(1.4255, grad_fn=<MseLossBackward0>)","{0: 1.17, 1: 1.18, 2: 1.51, 3: 1.14}"
7699,469.12,66.76125723479596,0.09925663360619481,0.2501077388602857,"tensor(1.6202, grad_fn=<MseLossBackward0>)","{0: 1.04, 1: 1.08, 2: 1.79, 3: 1.09}"
7799,465.66,76.68983401067169,0.09632272321825273,0.24344429169607543,"tensor(3.5016, grad_fn=<MseLossBackward0>)","{0: 1.19, 1: 1.15, 2: 1.61, 3: 1.05}"
7899,457.77,64.41291771672125,0.09347553580137793,0.23695837413695672,"tensor(1.0981, grad_fn=<MseLossBackward0>)","{0: 1.44, 1: 1.09, 2: 1.32, 3: 1.15}"
7999,456.6,67.27018645658926,0.09071250792563704,0.2306452563846875,"tensor(1.3476, grad_fn=<MseLossBackward0>)","{0: 0.96, 1: 0.99, 2: 1.52, 3: 1.53}"
8099,457.83,71.3589124092367,0.09,0.22450033465376237,"tensor(1.3787, grad_fn=<MseLossBackward0>)","{0: 0.03, 1: 0.9, 2: 0.23, 3: 0.01}"
8199,448.29,61.592695023784835,0.09,0.21851912781414323,"tensor(1.6515, grad_fn=<MseLossBackward0>)","{0: 1.7, 1: 0.88, 2: 1.16, 3: 1.26}"
8299,452.8,71.06936019252407,0.09,0.21269727412343342,"tensor(1.4987, grad_fn=<MseLossBackward0>)","{0: 0.9, 1: 0.84, 2: 1.92, 3: 1.34}"
8399,432.93,57.23550398464576,0.09,0.2070305280461168,"tensor(0.9657, grad_fn=<MseLossBackward0>)","{0: 0.19, 1: 0.22, 2: 0.63, 3: 0.27}"
8499,450.43,84.19538757999328,0.09,0.2015147571575378,"tensor(2.7651, grad_fn=<MseLossBackward0>)","{0: 1.72, 1: 1.19, 2: 0.71, 3: 1.38}"
8599,445.8,83.34540686098157,0.09,0.2,"tensor(2.9011, grad_fn=<MseLossBackward0>)","{0: 1.39, 1: 1.03, 2: 1.28, 3: 1.3}"
8699,458.28,77.63733198784915,0.09,0.2,"tensor(2.0587, grad_fn=<MseLossBackward0>)","{0: 1.1, 1: 1.32, 2: 1.6, 3: 0.98}"
8799,405.42,63.390076938988784,0.09,0.2,"tensor(3.2977, grad_fn=<MseLossBackward0>)","{0: 1.09, 1: 1.08, 2: 1.78, 3: 1.05}"
8899,428.59,61.911638364331935,0.09,0.2,"tensor(0.7683, grad_fn=<MseLossBackward0>)","{0: 1.19, 1: 0.99, 2: 1.87, 3: 0.95}"
8999,440.42,45.503332184767345,0.09,0.2,"tensor(2.2552, grad_fn=<MseLossBackward0>)","{0: 0.96, 1: 1.41, 2: 1.93, 3: 0.7}"
9099,471.62,63.908733973858936,0.09,0.2,"tensor(3.9443, grad_fn=<MseLossBackward0>)","{0: 1.9, 1: 1.03, 2: 1.03, 3: 1.04}"
9199,469.61,97.03411028324359,0.09,0.2,"tensor(2.0765, grad_fn=<MseLossBackward0>)","{0: 1.6, 1: 1.32, 2: 1.01, 3: 1.07}"
9299,435.13,88.3255204595326,0.09,0.2,"tensor(0.6885, grad_fn=<MseLossBackward0>)","{0: 1.59, 1: 1.14, 2: 1.29, 3: 0.98}"
9399,418.67,81.14467194198097,0.09,0.2,"tensor(7.5033, grad_fn=<MseLossBackward0>)","{0: 0.18, 1: 0.18, 2: 0.56, 3: 0.13}"
9499,439.91,79.20145497097492,0.09,0.2,"tensor(1.4349, grad_fn=<MseLossBackward0>)","{0: 1.18, 1: 1.21, 2: 1.11, 3: 1.5}"
9599,461.3,82.48750111963216,0.09,0.2,"tensor(1.1863, grad_fn=<MseLossBackward0>)","{0: 1.3, 1: 0.96, 2: 1.44, 3: 1.3}"
9699,473.27,89.58673429905106,0.09,0.2,"tensor(0.9999, grad_fn=<MseLossBackward0>)","{0: 1.11, 1: 1.32, 2: 1.42, 3: 1.15}"
9799,468.84,85.42089441168777,0.09,0.2,"tensor(1.1688, grad_fn=<MseLossBackward0>)","{0: 1.49, 1: 0.96, 2: 1.36, 3: 1.19}"
9899,480.66,91.53861864260637,0.09,0.2,"tensor(4.1332, grad_fn=<MseLossBackward0>)","{0: 1.1, 1: 1.22, 2: 1.69, 3: 0.99}"
9999,481.0,89.01145421635134,0.09,0.2,"tensor(1.8439, grad_fn=<MseLossBackward0>)","{0: 1.67, 1: 0.98, 2: 1.75, 3: 0.6}"
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
