1799,118.72,-77.30603331452754,0.5828759050068577,1.230415103788033,"tensor(4.4256, grad_fn=<MseLossBackward0>)","{0: 0.15, 1: 0.13, 2: 0.58, 3: 0.19}"
1899,133.28,-87.79547039841614,0.5656467727015482,1.197634006843576,"tensor(9.5313, grad_fn=<MseLossBackward0>)","{0: 0.28, 1: 0.43, 2: 1.08, 3: 0.47}"
1999,145.62,-84.2773018317038,0.5489269134635317,1.165726273948027,"tensor(5.2338, grad_fn=<MseLossBackward0>)","{0: 0.11, 1: 0.15, 2: 0.33, 3: 0.14}"
2099,147.75,-78.72657652421026,0.5327012737745875,1.134668636668264,"tensor(8.1488, grad_fn=<MseLossBackward0>)","{0: 0.21, 1: 0.22, 2: 0.38, 3: 0.17}"
2199,140.83,-76.19220669094243,0.5169552450809477,1.1044384464959032,"tensor(12.0696, grad_fn=<MseLossBackward0>)","{0: 0.14, 1: 0.21, 2: 0.33, 3: 0.16}"
2299,156.99,-57.102901352618964,0.5016746506406634,1.0750136583310752,"tensor(13.9071, grad_fn=<MseLossBackward0>)","{0: 0.17, 1: 0.16, 2: 0.48, 3: 0.21}"
2399,145.06,-64.75415264660673,0.48684573275975324,1.0463728144062294,"tensor(9.7790, grad_fn=<MseLossBackward0>)","{0: 0.2, 1: 0.25, 2: 0.56, 3: 0.25}"
2499,135.13,-58.42176405255779,0.472455140405632,1.0184950286382455,"tensor(345.5304, grad_fn=<MseLossBackward0>)","{0: 0.15, 1: 0.24, 2: 0.38, 3: 0.23}"
2599,139.17,-59.4188155880951,0.45848991718667526,0.9913599713974401,"tensor(164.6094, grad_fn=<MseLossBackward0>)","{0: 0.2, 1: 0.3, 2: 0.48, 3: 0.25}"
2699,138.56,-66.91266404772561,0.44493748968709157,0.9649478546823712,"tensor(31.0265, grad_fn=<MseLossBackward0>)","{0: 0.23, 1: 0.19, 2: 0.46, 3: 0.29}"
2799,128.83,-66.8086390368244,0.43178565614660414,0.9392394176895996,"tensor(5.2898, grad_fn=<MseLossBackward0>)","{0: 0.14, 1: 0.23, 2: 0.43, 3: 0.23}"
2899,129.32,-69.9140029807589,0.41902257547474614,0.9142159127679285,"tensor(45.3655, grad_fn=<MseLossBackward0>)","{0: 0.17, 1: 0.19, 2: 0.48, 3: 0.2}"
2999,134.42,-51.55367669870157,0.4066367565898823,0.8898590917468385,"tensor(47.8360, grad_fn=<MseLossBackward0>)","{0: 0.12, 1: 0.12, 2: 0.49, 3: 0.17}"
3099,125.43,-57.53977538773161,0.3946170480733558,0.8661511926291717,"tensor(30.5174, grad_fn=<MseLossBackward0>)","{0: 0.11, 1: 0.14, 2: 0.52, 3: 0.12}"
3199,146.31,-56.79303561399502,0.3829526281294461,0.8430749266383522,"tensor(6.0686, grad_fn=<MseLossBackward0>)","{0: 0.15, 1: 0.21, 2: 0.28, 3: 0.34}"
3299,113.76,-55.984026880113724,0.37163299484209894,0.8206134656106974,"tensor(62.6894, grad_fn=<MseLossBackward0>)","{0: 0.07, 1: 0.19, 2: 0.48, 3: 0.13}"
3399,143.81,-38.527966838721824,0.3606479567196572,0.798750429723627,"tensor(6.2382, grad_fn=<MseLossBackward0>)","{0: 0.2, 1: 0.17, 2: 0.55, 3: 0.21}"
3499,169.12,-45.10296139710088,0.34998762351907753,0.7774698755508239,"tensor(9.9314, grad_fn=<MseLossBackward0>)","{0: 0.25, 1: 0.28, 2: 0.45, 3: 0.27}"
3599,189.67,-44.83950163697803,0.33964239734137164,0.7567562844356276,"tensor(111.8222, grad_fn=<MseLossBackward0>)","{0: 0.17, 1: 0.15, 2: 0.46, 3: 0.17}"
3699,226.29,-32.208892865486,0.32960296399025707,0.7365945511741953,"tensor(200.6142, grad_fn=<MseLossBackward0>)","{0: 1.02, 1: 1.34, 2: 1.81, 3: 0.83}"
3799,279.22,-18.817105479349166,0.31986028458623617,0.716969973000161,"tensor(20.5572, grad_fn=<MseLossBackward0>)","{0: 0.29, 1: 0.26, 2: 0.88, 3: 0.33}"
3899,356.53,-2.9900631809690292,0.3104055874285531,0.6978682388627749,"tensor(5.1231, grad_fn=<MseLossBackward0>)","{0: 1.07, 1: 1.12, 2: 1.89, 3: 0.92}"
3999,320.3,9.224651315677777,0.3012303600977012,0.6792754189906947,"tensor(41.8360, grad_fn=<MseLossBackward0>)","{0: 0.17, 1: 0.27, 2: 0.66, 3: 0.33}"
4099,257.0,-12.429673512973245,0.29232634179137196,0.6611779547338219,"tensor(190.3469, grad_fn=<MseLossBackward0>)","{0: 0.62, 1: 0.52, 2: 1.35, 3: 1.17}"
4199,287.68,2.775802372113117,0.2836855158869432,0.6435626486757768,"tensor(13.2256, grad_fn=<MseLossBackward0>)","{0: 1.09, 1: 1.41, 2: 1.21, 3: 1.29}"
4299,304.03,6.6916782211657555,0.27530010272381267,0.6264166550097989,"tensor(14.0161, grad_fn=<MseLossBackward0>)","{0: 1.25, 1: 1.43, 2: 1.19, 3: 1.13}"
4399,296.64,15.59172245304163,0.2671625525990772,0.6097274701710563,"tensor(3.2335, grad_fn=<MseLossBackward0>)","{0: 0.17, 1: 0.25, 2: 0.49, 3: 0.18}"
4499,264.03,16.669186109720435,0.25926553897025056,0.5934829237185292,"tensor(4.2389, grad_fn=<MseLossBackward0>)","{0: 0.14, 1: 0.12, 2: 0.5, 3: 0.11}"
4599,264.24,11.594010634015934,0.2516019518589026,0.5776711694598227,"tensor(34.2190, grad_fn=<MseLossBackward0>)","{0: 1.55, 1: 1.16, 2: 1.11, 3: 1.18}"
4699,293.76,24.014583801646573,0.24416489144927697,0.5622806768124383,"tensor(80.0017, grad_fn=<MseLossBackward0>)","{0: 0.23, 1: 0.24, 2: 0.5, 3: 0.23}"
4799,264.3,15.857023751361673,0.2369476618761284,0.5473002223951955,"tensor(92.5901, grad_fn=<MseLossBackward0>)","{0: 1.53, 1: 1.21, 2: 0.95, 3: 1.31}"
4899,340.3,40.210382249778114,0.22994376519618312,0.5327188818436809,"tensor(3.4819, grad_fn=<MseLossBackward0>)","{0: 0.04, 1: 0.19, 2: 0.35, 3: 0.13}"
4999,336.85,37.759597969949674,0.22314689553779596,0.5185260218437528,"tensor(66.4187, grad_fn=<MseLossBackward0>)","{0: 1.58, 1: 1.22, 2: 1.09, 3: 1.11}"
5099,350.2,37.0308169988431,0.21655093342353662,0.5047112923772878,"tensor(2.5640, grad_fn=<MseLossBackward0>)","{0: 1.44, 1: 1.16, 2: 0.95, 3: 1.45}"
5199,371.3,34.59538308322041,0.2101499402605948,0.49126461917452413,"tensor(5.4283, grad_fn=<MseLossBackward0>)","{0: 1.53, 1: 1.15, 2: 1.14, 3: 1.18}"
5299,317.98,26.34186935519529,0.20393815299404083,0.4781761963674872,"tensor(6.8546, grad_fn=<MseLossBackward0>)","{0: 1.84, 1: 1.03, 2: 0.99, 3: 1.14}"
5399,319.09,27.38044616916186,0.1979099789181311,0.46543647933914795,"tensor(11.6113, grad_fn=<MseLossBackward0>)","{0: 1.47, 1: 1.16, 2: 1.32, 3: 1.05}"
5499,353.45,37.18154215214458,0.19205999064098425,0.4530361777630937,"tensor(16.2383, grad_fn=<MseLossBackward0>)","{0: 1.69, 1: 1.21, 2: 0.91, 3: 1.19}"
5599,384.82,71.55210376582164,0.18638292119809646,0.44096624882864144,"tensor(7.7233, grad_fn=<MseLossBackward0>)","{0: 1.38, 1: 0.9, 2: 0.97, 3: 1.75}"
5699,406.24,78.86768565900566,0.18087365931029498,0.42921789064644567,"tensor(29.9563, grad_fn=<MseLossBackward0>)","{0: 0.78, 1: 2.32, 2: 1.25, 3: 0.65}"
5799,422.73,86.34945122529275,0.17552724478186138,0.41778253582979963,"tensor(2.9172, grad_fn=<MseLossBackward0>)","{0: 1.83, 1: 1.01, 2: 1.14, 3: 1.02}"
5899,428.93,85.09224150747846,0.1703388640346807,0.4066518452469433,"tensor(3.4567, grad_fn=<MseLossBackward0>)","{0: 1.34, 1: 1.91, 2: 0.84, 3: 0.91}"
5999,390.74,70.0186193828474,0.1653038457743959,0.3958177019398248,"tensor(25.3925, grad_fn=<MseLossBackward0>)","{0: 1.81, 1: 1.11, 2: 1.01, 3: 1.07}"
6099,432.78,77.77638530690271,0.1604176567846656,0.3852722052048814,"tensor(244.6971, grad_fn=<MseLossBackward0>)","{0: 1.38, 1: 0.69, 2: 0.94, 3: 1.99}"
6199,405.15,72.36978391144264,0.15567589784573974,0.3750076648315199,"tensor(7.0344, grad_fn=<MseLossBackward0>)","{0: 2.07, 1: 1.26, 2: 0.83, 3: 0.84}"
6299,353.28,63.38878569728351,0.15107429977367576,0.36501659549409865,"tensor(3.0981, grad_fn=<MseLossBackward0>)","{0: 0.24, 1: 0.3, 2: 0.6, 3: 0.28}"
6399,406.56,84.82777036647843,0.1466087195766319,0.35529171129331977,"tensor(2.0367, grad_fn=<MseLossBackward0>)","{0: 0.13, 1: 0.26, 2: 0.66, 3: 0.34}"
6499,423.88,89.72667532541817,0.14227513672477576,0.3458259204430517,"tensor(0.7806, grad_fn=<MseLossBackward0>)","{0: 1.52, 1: 0.88, 2: 1.05, 3: 1.55}"
6599,431.78,90.45930334014479,0.13806964953045042,0.33661232009870606,"tensor(6.3300, grad_fn=<MseLossBackward0>)","{0: 0.2, 1: 0.29, 2: 0.73, 3: 0.3}"
6699,458.08,105.50573906429626,0.13398847163533775,0.3276441913233986,"tensor(1402.5999, grad_fn=<MseLossBackward0>)","{0: 1.76, 1: 1.09, 2: 0.94, 3: 1.21}"
6799,428.77,102.06566523629152,0.1300279286014575,0.3189149941882248,"tensor(2.2534, grad_fn=<MseLossBackward0>)","{0: 1.65, 1: 1.36, 2: 0.91, 3: 1.08}"
6899,416.48,100.41509827221353,0.1261844546029338,0.31041836300307457,"tensor(2.6256, grad_fn=<MseLossBackward0>)","{0: 0.11, 1: 0.32, 2: 0.65, 3: 0.21}"
6999,360.95,77.30249295118857,0.12245458921554622,0.3021481016745073,"tensor(0.9054, grad_fn=<MseLossBackward0>)","{0: 1.62, 1: 1.08, 2: 0.84, 3: 1.46}"
7099,413.12,88.11651728860042,0.118834974301181,0.29409817918730563,"tensor(1.2100, grad_fn=<MseLossBackward0>)","{0: 0.22, 1: 0.31, 2: 0.97, 3: 0.36}"
7199,399.67,90.07420311046735,0.11532235098437221,0.28626272520641216,"tensor(2.6731, grad_fn=<MseLossBackward0>)","{0: 1.58, 1: 1.01, 2: 1.09, 3: 1.32}"
7299,427.9,103.1809912031136,0.11191355671821418,0.2786360257960379,"tensor(39.6856, grad_fn=<MseLossBackward0>)","{0: 1.71, 1: 1.23, 2: 0.95, 3: 1.11}"
7399,407.67,88.04092522906433,0.10860552243700095,0.2712125192528254,"tensor(5.5886, grad_fn=<MseLossBackward0>)","{0: 1.81, 1: 1.22, 2: 0.87, 3: 1.1}"
7499,439.46,93.55538510447379,0.10539526979303146,0.26398679205002534,"tensor(321.4593, grad_fn=<MseLossBackward0>)","{0: 1.63, 1: 1.08, 2: 1.14, 3: 1.15}"
7599,418.64,26.459937098617,0.1022799084750909,0.2569535748897305,"tensor(204.2480, grad_fn=<MseLossBackward0>)","{0: 0.52, 1: 0.77, 2: 3.03, 3: 0.68}"
7699,450.79,45.39742235402838,0.09925663360619481,0.2501077388602857,"tensor(462.6353, grad_fn=<MseLossBackward0>)","{0: 1.51, 1: 0.91, 2: 1.28, 3: 1.3}"
7799,433.85,61.901198339114444,0.09632272321825273,0.24344429169607543,"tensor(61901.0352, grad_fn=<MseLossBackward0>)","{0: 1.2, 1: 0.95, 2: 1.47, 3: 1.38}"
7899,426.78,11.806023683908629,0.09347553580137793,0.23695837413695672,"tensor(215059., grad_fn=<MseLossBackward0>)","{0: 0.04, 1: 0.23, 2: 0.62, 3: 0.35}"
7999,420.33,-23.392081821407796,0.09071250792563704,0.2306452563846875,"tensor(4.4320, grad_fn=<MseLossBackward0>)","{0: 0.45, 1: 0.9, 2: 2.47, 3: 1.18}"
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
