4999,353.91,30.71436777259088,0.22314689553779596,0.5185260218437528,"tensor(1.0581, grad_fn=<MseLossBackward0>)","{0: 0.92, 1: 2.19, 2: 1.46, 3: 0.43}"
5099,355.75,47.470464591747444,0.21655093342353662,0.5047112923772878,"tensor(1.9865, grad_fn=<MseLossBackward0>)","{0: 1.18, 1: 1.56, 2: 1.22, 3: 1.04}"
5199,306.4,57.4487496622283,0.2101499402605948,0.49126461917452413,"tensor(2.8836, grad_fn=<MseLossBackward0>)","{0: 1.09, 1: 1.27, 2: 1.67, 3: 0.97}"
5299,354.83,54.51826482822737,0.20393815299404083,0.4781761963674872,"tensor(3.2668, grad_fn=<MseLossBackward0>)","{0: 0.13, 1: 0.1, 2: 0.42, 3: 0.14}"
5399,380.12,68.74517075946488,0.1979099789181311,0.46543647933914795,"tensor(4.8210, grad_fn=<MseLossBackward0>)","{0: 1.05, 1: 1.15, 2: 1.8, 3: 1.0}"
5499,401.06,77.39865381689033,0.19205999064098425,0.4530361777630937,"tensor(3.2363, grad_fn=<MseLossBackward0>)","{0: 1.08, 1: 1.25, 2: 1.54, 3: 1.13}"
5599,394.81,76.46131504419981,0.18638292119809646,0.44096624882864144,"tensor(5.7590, grad_fn=<MseLossBackward0>)","{0: 0.87, 1: 1.04, 2: 1.91, 3: 1.18}"
5699,375.68,75.79776123788693,0.18087365931029498,0.42921789064644567,"tensor(1.4123, grad_fn=<MseLossBackward0>)","{0: 0.18, 1: 0.3, 2: 0.48, 3: 0.25}"
5799,373.65,76.51119383533066,0.17552724478186138,0.41778253582979963,"tensor(2.0721, grad_fn=<MseLossBackward0>)","{0: 1.07, 1: 0.88, 2: 1.79, 3: 1.26}"
5899,405.12,90.10485072685698,0.1703388640346807,0.4066518452469433,"tensor(2.2007, grad_fn=<MseLossBackward0>)","{0: 0.12, 1: 0.17, 2: 0.46, 3: 0.15}"
5999,388.11,92.45433780463185,0.1653038457743959,0.3958177019398248,"tensor(3.4253, grad_fn=<MseLossBackward0>)","{0: 0.96, 1: 0.98, 2: 1.85, 3: 1.21}"
6099,421.5,97.03737835287907,0.1604176567846656,0.3852722052048814,"tensor(1.8311, grad_fn=<MseLossBackward0>)","{0: 0.15, 1: 0.14, 2: 0.54, 3: 0.13}"
6199,448.59,98.11453391994877,0.15567589784573974,0.3750076648315199,"tensor(2.9006, grad_fn=<MseLossBackward0>)","{0: 1.08, 1: 0.95, 2: 1.77, 3: 1.2}"
6299,452.88,115.19377582764763,0.15107429977367576,0.36501659549409865,"tensor(25.3547, grad_fn=<MseLossBackward0>)","{0: 1.12, 1: 1.39, 2: 1.45, 3: 1.04}"
6399,414.75,99.26011272137619,0.1466087195766319,0.35529171129331977,"tensor(2.1484, grad_fn=<MseLossBackward0>)","{0: 0.88, 1: 1.19, 2: 1.75, 3: 1.18}"
6499,424.05,108.13311052062025,0.14227513672477576,0.3458259204430517,"tensor(2.7593, grad_fn=<MseLossBackward0>)","{0: 0.17, 1: 0.26, 2: 0.55, 3: 0.22}"
6599,412.29,97.97152131721846,0.13806964953045042,0.33661232009870606,"tensor(2.4907, grad_fn=<MseLossBackward0>)","{0: 0.2, 1: 0.09, 2: 0.44, 3: 0.1}"
6699,408.37,108.07437246336109,0.13398847163533775,0.3276441913233986,"tensor(1.5683, grad_fn=<MseLossBackward0>)","{0: 0.87, 1: 0.98, 2: 1.85, 3: 1.3}"
6799,442.28,120.93059492495655,0.1300279286014575,0.3189149941882248,"tensor(1.2459, grad_fn=<MseLossBackward0>)","{0: 1.09, 1: 1.19, 2: 1.73, 3: 0.99}"
6899,426.24,124.84672260740764,0.1261844546029338,0.31041836300307457,"tensor(1.5468, grad_fn=<MseLossBackward0>)","{0: 0.88, 1: 1.12, 2: 1.74, 3: 1.26}"
6999,380.46,114.4125395036701,0.12245458921554622,0.3021481016745073,"tensor(2.0486, grad_fn=<MseLossBackward0>)","{0: 0.1, 1: 0.15, 2: 0.52, 3: 0.11}"
7099,430.43,126.56114734466432,0.118834974301181,0.29409817918730563,"tensor(6.0933, grad_fn=<MseLossBackward0>)","{0: 1.06, 1: 1.31, 2: 1.53, 3: 1.1}"
7199,430.94,129.71890943331292,0.11532235098437221,0.28626272520641216,"tensor(2.4685, grad_fn=<MseLossBackward0>)","{0: 1.02, 1: 1.11, 2: 1.92, 3: 0.95}"
7299,428.18,130.43791843596847,0.11191355671821418,0.2786360257960379,"tensor(4.1353, grad_fn=<MseLossBackward0>)","{0: 1.18, 1: 0.95, 2: 1.84, 3: 1.03}"
7399,424.0,124.318112295126,0.10860552243700095,0.2712125192528254,"tensor(0.7698, grad_fn=<MseLossBackward0>)","{0: 1.1, 1: 1.33, 2: 1.61, 3: 0.96}"
7499,437.67,133.57396880433654,0.10539526979303146,0.26398679205002534,"tensor(0.6539, grad_fn=<MseLossBackward0>)","{0: 0.84, 1: 1.32, 2: 2.01, 3: 0.83}"
7599,415.65,124.11818889895333,0.1022799084750909,0.2569535748897305,"tensor(2.0830, grad_fn=<MseLossBackward0>)","{0: 1.06, 1: 1.06, 2: 1.58, 3: 1.3}"
7699,460.18,143.05683776320896,0.09925663360619481,0.2501077388602857,"tensor(2.7294, grad_fn=<MseLossBackward0>)","{0: 0.23, 1: 0.21, 2: 0.74, 3: 0.22}"
7799,452.77,137.7137597411896,0.09632272321825273,0.24344429169607543,"tensor(1.3790, grad_fn=<MseLossBackward0>)","{0: 1.14, 1: 1.18, 2: 1.67, 3: 1.01}"
7899,443.57,130.96704727695868,0.09347553580137793,0.23695837413695672,"tensor(1.5370, grad_fn=<MseLossBackward0>)","{0: 1.05, 1: 1.2, 2: 1.74, 3: 1.01}"
7999,445.61,122.53459790808859,0.09071250792563704,0.2306452563846875,"tensor(33.2434, grad_fn=<MseLossBackward0>)","{0: 0.8, 1: 0.62, 2: 2.29, 3: 1.29}"
8099,457.23,141.87264595459902,0.09,0.22450033465376237,"tensor(2.8516, grad_fn=<MseLossBackward0>)","{0: 1.02, 1: 1.25, 2: 1.61, 3: 1.12}"
8199,442.57,146.23802381750696,0.09,0.21851912781414323,"tensor(1.3874, grad_fn=<MseLossBackward0>)","{0: 0.25, 1: 0.16, 2: 0.45, 3: 0.16}"
8299,447.17,146.6267737764513,0.09,0.21269727412343342,"tensor(0.8193, grad_fn=<MseLossBackward0>)","{0: 0.26, 1: 0.19, 2: 0.7, 3: 0.21}"
8399,485.61,162.99314682709945,0.09,0.2070305280461168,"tensor(86.5702, grad_fn=<MseLossBackward0>)","{0: 1.25, 1: 0.91, 2: 1.73, 3: 1.11}"
8499,466.01,154.21840411649953,0.09,0.2015147571575378,"tensor(1.6317, grad_fn=<MseLossBackward0>)","{0: 1.04, 1: 0.78, 2: 1.87, 3: 1.31}"
8599,440.75,138.65878825930463,0.09,0.2,"tensor(1.0214, grad_fn=<MseLossBackward0>)","{0: 1.06, 1: 1.26, 2: 1.6, 3: 1.08}"
8699,459.2,146.8362231514289,0.09,0.2,"tensor(1.1097, grad_fn=<MseLossBackward0>)","{0: 1.31, 1: 1.12, 2: 1.4, 3: 1.17}"
8799,467.85,144.1114148866989,0.09,0.2,"tensor(0.9242, grad_fn=<MseLossBackward0>)","{0: 1.41, 1: 1.3, 2: 1.22, 3: 1.07}"
8899,431.33,148.0759316037901,0.09,0.2,"tensor(1.7384, grad_fn=<MseLossBackward0>)","{0: 1.03, 1: 1.08, 2: 1.83, 3: 1.06}"
8999,382.84,134.617214870888,0.09,0.2,"tensor(0.9391, grad_fn=<MseLossBackward0>)","{0: 0.03, 1: 0.32, 2: 0.63, 3: 0.3}"
9099,466.84,157.88076377482903,0.09,0.2,"tensor(0.5875, grad_fn=<MseLossBackward0>)","{0: 1.42, 1: 1.6, 2: 1.17, 3: 0.81}"
9199,365.62,122.5466887335391,0.09,0.2,"tensor(3.0523, grad_fn=<MseLossBackward0>)","{0: 1.22, 1: 1.26, 2: 1.54, 3: 0.98}"
9299,399.5,141.92397693135388,0.09,0.2,"tensor(0.8779, grad_fn=<MseLossBackward0>)","{0: 0.17, 1: 0.12, 2: 0.5, 3: 0.15}"
9399,417.71,148.94924633723275,0.09,0.2,"tensor(0.6262, grad_fn=<MseLossBackward0>)","{0: 1.21, 1: 1.17, 2: 1.6, 3: 1.02}"
9499,422.04,135.34292441153778,0.09,0.2,"tensor(1.6787, grad_fn=<MseLossBackward0>)","{0: 1.13, 1: 0.86, 2: 1.76, 3: 1.25}"
9599,458.77,149.86793650130645,0.09,0.2,"tensor(2.6458, grad_fn=<MseLossBackward0>)","{0: 0.98, 1: 1.01, 2: 1.88, 3: 1.13}"
9699,443.67,145.0653687451762,0.09,0.2,"tensor(1.1508, grad_fn=<MseLossBackward0>)","{0: 1.06, 1: 0.99, 2: 1.9, 3: 1.05}"
9799,456.97,158.13413628359496,0.09,0.2,"tensor(1.1670, grad_fn=<MseLossBackward0>)","{0: 0.96, 1: 1.31, 2: 1.64, 3: 1.09}"
9899,449.09,160.99943425462257,0.09,0.2,"tensor(1.2006, grad_fn=<MseLossBackward0>)","{0: 1.06, 1: 0.94, 2: 1.79, 3: 1.21}"
9999,432.54,144.77581927521535,0.09,0.2,"tensor(1.3180, grad_fn=<MseLossBackward0>)","{0: 1.05, 1: 1.24, 2: 1.51, 3: 1.2}"
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
episode,avg_steps,avg_reward,epsilon,temp,loss,action_counts
